Navn;Stasjon;Tid(norsk normaltid);Nedbør (1 t);Lufttemperatur;Antall minutter nedbør siste time;Høyeste middelvind (1 t)
Strømtangen Fyr;SN17000;02.06.2024 02:00;0;17,3;0;2,4
Strømtangen Fyr;SN17000;02.06.2024 03:00;0;17,4;0;3,3
Strømtangen Fyr;SN17000;02.06.2024 04:00;0;16,7;0;5,3
Strømtangen Fyr;SN17000;02.06.2024 05:00;0;17,2;0;3,9
Strømtangen Fyr;SN17000;02.06.2024 06:00;0;18,4;0;3,6
Strømtangen Fyr;SN17000;02.06.2024 07:00;0;19,2;1;4
Strømtangen Fyr;SN17000;02.06.2024 08:00;0;20,4;0;5,9
Strømtangen Fyr;SN17000;02.06.2024 09:00;0;21,5;1;6,1
Strømtangen Fyr;SN17000;02.06.2024 10:00;0;21,9;0;5,7
Strømtangen Fyr;SN17000;02.06.2024 11:00;0;23,3;0;4,7
Strømtangen Fyr;SN17000;02.06.2024 12:00;0;22,8;1;5,7
Strømtangen Fyr;SN17000;02.06.2024 13:00;0;22,3;0;7
Strømtangen Fyr;SN17000;02.06.2024 14:00;0;22,8;0;7,1
Strømtangen Fyr;SN17000;02.06.2024 15:00;0;23,7;0;7
Strømtangen Fyr;SN17000;02.06.2024 16:00;0;23,8;0;6,6
Strømtangen Fyr;SN17000;02.06.2024 17:00;0;22,3;1;4,3
Strømtangen Fyr;SN17000;02.06.2024 18:00;0;21,1;0;7,4
Strømtangen Fyr;SN17000;02.06.2024 19:00;0;20,3;0;7,7
Strømtangen Fyr;SN17000;02.06.2024 20:00;0;19,8;0;8,5
Strømtangen Fyr;SN17000;02.06.2024 21:00;0;19,5;0;7,9
Strømtangen Fyr;SN17000;02.06.2024 22:00;0;19,4;0;7
Strømtangen Fyr;SN17000;02.06.2024 23:00;0;19,2;0;4,5
Strømtangen Fyr;SN17000;03.06.2024 00:00;0;19;0;4,5
Strømtangen Fyr;SN17000;03.06.2024 01:00;0;18,6;0;5,3
Strømtangen Fyr;SN17000;03.06.2024 02:00;0;18,2;0;6,3
Strømtangen Fyr;SN17000;03.06.2024 03:00;0;18;0;5,2
Strømtangen Fyr;SN17000;03.06.2024 04:00;0;17,8;0;5,2
Strømtangen Fyr;SN17000;03.06.2024 05:00;0;17,8;0;4,2
Strømtangen Fyr;SN17000;03.06.2024 06:00;0;18,7;0;3,8
Strømtangen Fyr;SN17000;03.06.2024 07:00;0;18,4;0;3,4
Strømtangen Fyr;SN17000;03.06.2024 08:00;0;19,1;0;3,3
Strømtangen Fyr;SN17000;03.06.2024 09:00;0;18,7;0;4,1
Strømtangen Fyr;SN17000;03.06.2024 10:00;0;18,8;0;5,7
Strømtangen Fyr;SN17000;03.06.2024 11:00;0;18,4;0;5,3
Strømtangen Fyr;SN17000;03.06.2024 12:00;0;18,7;0;5,6
Strømtangen Fyr;SN17000;03.06.2024 13:00;0;18,8;0;6,9
Strømtangen Fyr;SN17000;03.06.2024 14:00;0;19;0;10,4
Strømtangen Fyr;SN17000;03.06.2024 15:00;0;19,3;0;12,7
Strømtangen Fyr;SN17000;03.06.2024 16:00;0;19,7;0;12,8
Strømtangen Fyr;SN17000;03.06.2024 17:00;0;21,8;0;8,9
Strømtangen Fyr;SN17000;03.06.2024 18:00;0;20,7;0;11,9
Strømtangen Fyr;SN17000;03.06.2024 19:00;0;19,2;0;12,7
Strømtangen Fyr;SN17000;03.06.2024 20:00;0;18;0;12,5
Strømtangen Fyr;SN17000;03.06.2024 21:00;0;17,3;0;12,2
Strømtangen Fyr;SN17000;03.06.2024 22:00;0;16,6;0;10,9
Strømtangen Fyr;SN17000;03.06.2024 23:00;0;15,7;0;13,2
Strømtangen Fyr;SN17000;04.06.2024 00:00;0;15,4;0;9,8
Strømtangen Fyr;SN17000;04.06.2024 01:00;0;15,2;0;9,1
Strømtangen Fyr;SN17000;04.06.2024 02:00;0;15;0;10,8
Strømtangen Fyr;SN17000;04.06.2024 03:00;0;14,6;0;10,2
Strømtangen Fyr;SN17000;04.06.2024 04:00;0;14,6;0;8,9
Strømtangen Fyr;SN17000;04.06.2024 05:00;0;14,6;0;9
Strømtangen Fyr;SN17000;04.06.2024 06:00;0;14,6;0;8
Strømtangen Fyr;SN17000;04.06.2024 07:00;0;15;0;8,3
Strømtangen Fyr;SN17000;04.06.2024 08:00;0;14,9;0;9,3
Strømtangen Fyr;SN17000;04.06.2024 09:00;0;15,1;0;9,4
Strømtangen Fyr;SN17000;04.06.2024 10:00;0;15,1;0;11,9
Strømtangen Fyr;SN17000;04.06.2024 11:00;0;15,4;0;11,2
Strømtangen Fyr;SN17000;04.06.2024 12:00;0;15,7;0;11,7
Strømtangen Fyr;SN17000;04.06.2024 13:00;0;15,6;0;11,7
Strømtangen Fyr;SN17000;04.06.2024 14:00;0;15,9;0;12,1
Strømtangen Fyr;SN17000;04.06.2024 15:00;0;16,1;0;12,6
Strømtangen Fyr;SN17000;04.06.2024 16:00;0;16,4;0;11,9
Strømtangen Fyr;SN17000;04.06.2024 17:00;0;16,4;0;12,5
Strømtangen Fyr;SN17000;04.06.2024 18:00;0;16,4;0;14,3
Strømtangen Fyr;SN17000;04.06.2024 19:00;0;16,7;0;13,9
Strømtangen Fyr;SN17000;04.06.2024 20:00;0;16,8;0;13,8
Strømtangen Fyr;SN17000;04.06.2024 21:00;0,7;15,1;43;14,8
Strømtangen Fyr;SN17000;04.06.2024 22:00;0,1;15,9;21;13,4
Strømtangen Fyr;SN17000;04.06.2024 23:00;0;16,2;0;13,3
Strømtangen Fyr;SN17000;05.06.2024 00:00;0;15,7;9;16,3
Strømtangen Fyr;SN17000;05.06.2024 01:00;0;15,8;36;15,7
Strømtangen Fyr;SN17000;05.06.2024 02:00;0,4;15,8;55;15,1
Strømtangen Fyr;SN17000;05.06.2024 03:00;0,2;15,9;55;15,3
Strømtangen Fyr;SN17000;05.06.2024 04:00;0,4;15,7;60;16,7
Strømtangen Fyr;SN17000;05.06.2024 05:00;1,1;15,7;60;16,2
Strømtangen Fyr;SN17000;05.06.2024 06:00;0,6;14,4;60;15,4
Strømtangen Fyr;SN17000;05.06.2024 07:00;0,8;15;60;12,9
Strømtangen Fyr;SN17000;05.06.2024 08:00;5,2;13,9;60;12,9
Strømtangen Fyr;SN17000;05.06.2024 09:00;0,5;13,7;29;11,8
Strømtangen Fyr;SN17000;05.06.2024 10:00;0;13,6;0;15,4
Strømtangen Fyr;SN17000;05.06.2024 11:00;1,1;14,1;40;15,6
Strømtangen Fyr;SN17000;05.06.2024 12:00;0,1;12,7;24;14,6
Strømtangen Fyr;SN17000;05.06.2024 13:00;0;13,9;0;14,7
Strømtangen Fyr;SN17000;05.06.2024 14:00;0;14,7;0;14,7
Strømtangen Fyr;SN17000;05.06.2024 15:00;0;14,5;0;16,8
Strømtangen Fyr;SN17000;05.06.2024 16:00;0;14;0;17,3
Strømtangen Fyr;SN17000;05.06.2024 17:00;0;13,9;0;17,2
Strømtangen Fyr;SN17000;05.06.2024 18:00;0;13,5;0;17
Strømtangen Fyr;SN17000;05.06.2024 19:00;0;13,2;0;16,6
Strømtangen Fyr;SN17000;05.06.2024 20:00;0;13,2;0;16,4
Strømtangen Fyr;SN17000;05.06.2024 21:00;0;12,8;0;15,5
Strømtangen Fyr;SN17000;05.06.2024 22:00;0;12,2;0;14
Strømtangen Fyr;SN17000;05.06.2024 23:00;0;12,2;0;13,1
Strømtangen Fyr;SN17000;06.06.2024 00:00;0;11,8;0;12,6
Strømtangen Fyr;SN17000;06.06.2024 01:00;0;11,5;0;11,8
Strømtangen Fyr;SN17000;06.06.2024 02:00;0;11,7;0;11,5
Strømtangen Fyr;SN17000;06.06.2024 03:00;0;11;0;10,9
Strømtangen Fyr;SN17000;06.06.2024 04:00;0;10,7;0;10,1
Strømtangen Fyr;SN17000;06.06.2024 05:00;0;10,8;0;8,7
Strømtangen Fyr;SN17000;06.06.2024 06:00;0;10,9;0;8,3
Strømtangen Fyr;SN17000;06.06.2024 07:00;0;11,4;0;8,2
Strømtangen Fyr;SN17000;06.06.2024 08:00;0;11,4;0;9
Strømtangen Fyr;SN17000;06.06.2024 09:00;0;12;0;10,2
Strømtangen Fyr;SN17000;06.06.2024 10:00;0;12,2;0;11,1
Strømtangen Fyr;SN17000;06.06.2024 11:00;0;12,4;0;11
Strømtangen Fyr;SN17000;06.06.2024 12:00;0;13;0;10,9
Strømtangen Fyr;SN17000;06.06.2024 13:00;0;13,2;0;10,2
Strømtangen Fyr;SN17000;06.06.2024 14:00;0,2;12,3;1;12,1
Strømtangen Fyr;SN17000;06.06.2024 15:00;0;12,8;0;10,2
Strømtangen Fyr;SN17000;06.06.2024 16:00;0;13,2;0;11,3
Strømtangen Fyr;SN17000;06.06.2024 17:00;0;12,9;0;11,4
Strømtangen Fyr;SN17000;06.06.2024 18:00;0;13;0;11,5
Strømtangen Fyr;SN17000;06.06.2024 19:00;0;13,3;0;11,4
Strømtangen Fyr;SN17000;06.06.2024 20:00;0;13,4;0;10,4
Strømtangen Fyr;SN17000;06.06.2024 21:00;0;13,7;0;10,2
Strømtangen Fyr;SN17000;06.06.2024 22:00;0;13,9;0;9,9
Strømtangen Fyr;SN17000;06.06.2024 23:00;0;13,3;0;11,3
Strømtangen Fyr;SN17000;07.06.2024 00:00;0;12,9;0;11,3
Strømtangen Fyr;SN17000;07.06.2024 01:00;0;12,6;0;11,3
Strømtangen Fyr;SN17000;07.06.2024 02:00;0;12,2;0;11,3
Strømtangen Fyr;SN17000;07.06.2024 03:00;0;11,8;0;9,6
Strømtangen Fyr;SN17000;07.06.2024 04:00;0;11,9;0;8,9
Strømtangen Fyr;SN17000;07.06.2024 05:00;0;11,4;0;9,3
Strømtangen Fyr;SN17000;07.06.2024 06:00;0;11,4;0;9,1
Strømtangen Fyr;SN17000;07.06.2024 07:00;0;11,4;0;8,4
Strømtangen Fyr;SN17000;07.06.2024 08:00;0;11,8;0;8,4
Strømtangen Fyr;SN17000;07.06.2024 09:00;0;12,5;0;9,5
Strømtangen Fyr;SN17000;07.06.2024 10:00;0;12,6;0;9
Strømtangen Fyr;SN17000;07.06.2024 11:00;0;12,8;0;9
Strømtangen Fyr;SN17000;07.06.2024 12:00;0;13,2;0;9,2
Strømtangen Fyr;SN17000;07.06.2024 13:00;0;13,3;0;9,6
Strømtangen Fyr;SN17000;07.06.2024 14:00;0;13,2;0;9,8
Strømtangen Fyr;SN17000;07.06.2024 15:00;0;12;30;11
Strømtangen Fyr;SN17000;07.06.2024 16:00;0,3;11,8;12;9,9
Strømtangen Fyr;SN17000;07.06.2024 17:00;4;11,8;58;11,1
Strømtangen Fyr;SN17000;07.06.2024 18:00;0,1;11,1;32;10,5
Strømtangen Fyr;SN17000;07.06.2024 19:00;0,2;11,5;40;11,3
Strømtangen Fyr;SN17000;07.06.2024 20:00;0;11,8;14;9,8
Strømtangen Fyr;SN17000;07.06.2024 21:00;0;12,9;0;10,5
Strømtangen Fyr;SN17000;07.06.2024 22:00;0;13;0;10,8
Strømtangen Fyr;SN17000;07.06.2024 23:00;0;12,8;0;8,4
Strømtangen Fyr;SN17000;08.06.2024 00:00;0;13,1;0;10
Strømtangen Fyr;SN17000;08.06.2024 01:00;0;12,9;0;10,3
Strømtangen Fyr;SN17000;08.06.2024 02:00;0;12,5;0;9,5
Strømtangen Fyr;SN17000;08.06.2024 03:00;0;12,3;5;9,7
Strømtangen Fyr;SN17000;08.06.2024 04:00;0;12,1;0;8,2
Strømtangen Fyr;SN17000;08.06.2024 05:00;0;12,5;2;8,5
Strømtangen Fyr;SN17000;08.06.2024 06:00;0,9;11,1;47;11,2
Strømtangen Fyr;SN17000;08.06.2024 07:00;0;11,4;21;7,8
Strømtangen Fyr;SN17000;08.06.2024 08:00;0,7;11,9;39;13,6
Strømtangen Fyr;SN17000;08.06.2024 09:00;0;12,5;0;9,9
Strømtangen Fyr;SN17000;08.06.2024 10:00;0;12,7;0;10
Strømtangen Fyr;SN17000;08.06.2024 11:00;0;12,8;0;10
Strømtangen Fyr;SN17000;08.06.2024 12:00;0;13;0;9,8
Strømtangen Fyr;SN17000;08.06.2024 13:00;0,2;11,4;36;13,6
Strømtangen Fyr;SN17000;08.06.2024 14:00;0,8;10,8;60;9
Strømtangen Fyr;SN17000;08.06.2024 15:00;1,2;10,6;60;6,6
Strømtangen Fyr;SN17000;08.06.2024 16:00;3;10;60;6,1
Strømtangen Fyr;SN17000;08.06.2024 17:00;0,3;11;45;6,5
Strømtangen Fyr;SN17000;08.06.2024 18:00;0,1;12,4;35;9,3
Strømtangen Fyr;SN17000;08.06.2024 19:00;0;10,7;2;13
Strømtangen Fyr;SN17000;08.06.2024 20:00;0;11,9;0;12,2
Strømtangen Fyr;SN17000;08.06.2024 21:00;0;11,9;0;9,4
Strømtangen Fyr;SN17000;08.06.2024 22:00;0;11,9;0;11,4
Strømtangen Fyr;SN17000;08.06.2024 23:00;0;11,6;0;11,8
Strømtangen Fyr;SN17000;09.06.2024 00:00;0;11,2;0;12
Strømtangen Fyr;SN17000;09.06.2024 01:00;0;11,1;0;13,1
Strømtangen Fyr;SN17000;09.06.2024 02:00;0,3;11;1;13,2
Strømtangen Fyr;SN17000;09.06.2024 03:00;0;10,7;0;14,2
Strømtangen Fyr;SN17000;09.06.2024 04:00;0;10,6;0;12,8
Strømtangen Fyr;SN17000;09.06.2024 05:00;0;10,4;0;12,8
Strømtangen Fyr;SN17000;09.06.2024 06:00;0;10,1;0;11,3
Strømtangen Fyr;SN17000;09.06.2024 07:00;0;10,1;0;10,8
Strømtangen Fyr;SN17000;09.06.2024 08:00;0;10,2;0;9,1
Strømtangen Fyr;SN17000;09.06.2024 09:00;0;10,9;0;9,2
Strømtangen Fyr;SN17000;09.06.2024 10:00;0;11,3;0;10,5
Strømtangen Fyr;SN17000;09.06.2024 11:00;0;11,8;0;10,4
Strømtangen Fyr;SN17000;09.06.2024 12:00;0;12,3;0;11,1
Strømtangen Fyr;SN17000;09.06.2024 13:00;0;12,5;0;13,7
Strømtangen Fyr;SN17000;09.06.2024 14:00;0;13,2;1;13,3
Strømtangen Fyr;SN17000;09.06.2024 15:00;0;13,4;0;14,6
Strømtangen Fyr;SN17000;09.06.2024 16:00;0,1;13,2;7;15,2
Strømtangen Fyr;SN17000;09.06.2024 17:00;0;13,6;0;11
Strømtangen Fyr;SN17000;09.06.2024 18:00;0;13,8;0;10,4
Strømtangen Fyr;SN17000;09.06.2024 19:00;0;14,5;0;12,4
Strømtangen Fyr;SN17000;09.06.2024 20:00;0;13,9;0;14,2
Strømtangen Fyr;SN17000;09.06.2024 21:00;1,7;12,4;49;13,5
Strømtangen Fyr;SN17000;09.06.2024 22:00;2,3;11;60;15,1
Strømtangen Fyr;SN17000;09.06.2024 23:00;0,1;11,9;3;10,5
Strømtangen Fyr;SN17000;10.06.2024 00:00;0;11,4;0;10,8
Strømtangen Fyr;SN17000;10.06.2024 01:00;0;11;0;9
Strømtangen Fyr;SN17000;10.06.2024 02:00;0;10,7;0;6,7
Strømtangen Fyr;SN17000;10.06.2024 03:00;0;10,8;0;6
Strømtangen Fyr;SN17000;10.06.2024 04:00;0;10,8;0;6,1
Strømtangen Fyr;SN17000;10.06.2024 05:00;0;10,6;0;6,3
Strømtangen Fyr;SN17000;10.06.2024 06:00;0;10,9;0;6,3
Strømtangen Fyr;SN17000;10.06.2024 07:00;0;11,2;1;7,4
Strømtangen Fyr;SN17000;10.06.2024 08:00;0;12,1;0;6,4
Strømtangen Fyr;SN17000;10.06.2024 09:00;0;12,9;0;6,3
Strømtangen Fyr;SN17000;10.06.2024 10:00;0;13,8;0;6,1
Strømtangen Fyr;SN17000;10.06.2024 11:00;0;14,1;0;8,2
Strømtangen Fyr;SN17000;10.06.2024 12:00;0;14,4;0;9,8
Strømtangen Fyr;SN17000;10.06.2024 13:00;0;16,9;0;10,1
Strømtangen Fyr;SN17000;10.06.2024 14:00;0;15,2;1;8,8
Strømtangen Fyr;SN17000;10.06.2024 15:00;0;15,4;0;8,9
Strømtangen Fyr;SN17000;10.06.2024 16:00;0;15,5;1;7,2
Strømtangen Fyr;SN17000;10.06.2024 17:00;0;15,8;0;6,8
Strømtangen Fyr;SN17000;10.06.2024 18:00;0;15,6;0;7,4
Strømtangen Fyr;SN17000;10.06.2024 19:00;0;15,5;0;7,3
Strømtangen Fyr;SN17000;10.06.2024 20:00;0;15,7;0;7,1
Strømtangen Fyr;SN17000;10.06.2024 21:00;0;15,5;0;6,2
Strømtangen Fyr;SN17000;10.06.2024 22:00;0;14,7;0;4,3
Strømtangen Fyr;SN17000;10.06.2024 23:00;0;14,2;0;4,5
Strømtangen Fyr;SN17000;11.06.2024 00:00;0;13,6;1;3
Strømtangen Fyr;SN17000;11.06.2024 01:00;0;13,1;0;2,6
Strømtangen Fyr;SN17000;11.06.2024 02:00;0;12,5;1;2,6
Strømtangen Fyr;SN17000;11.06.2024 03:00;0;12,8;0;3
Strømtangen Fyr;SN17000;11.06.2024 04:00;0;13,7;2;3,2
Strømtangen Fyr;SN17000;11.06.2024 05:00;0;12,5;1;2,1
Strømtangen Fyr;SN17000;11.06.2024 06:00;0;13,4;0;2,1
Strømtangen Fyr;SN17000;11.06.2024 07:00;0;14,6;0;2,1
Strømtangen Fyr;SN17000;11.06.2024 08:00;0;14,8;0;1
Strømtangen Fyr;SN17000;11.06.2024 09:00;0;16,1;0;5
Strømtangen Fyr;SN17000;11.06.2024 10:00;0;17,2;0;5,7
Strømtangen Fyr;SN17000;11.06.2024 11:00;0;16,3;0;3,4
Strømtangen Fyr;SN17000;11.06.2024 12:00;0;16,7;0;6,5
Strømtangen Fyr;SN17000;11.06.2024 13:00;0;17,1;0;6,2
Strømtangen Fyr;SN17000;11.06.2024 14:00;0;17,6;0;6,3
Strømtangen Fyr;SN17000;11.06.2024 15:00;0;16,5;0;7,2
Strømtangen Fyr;SN17000;11.06.2024 16:00;0;17,1;0;7,5
Strømtangen Fyr;SN17000;11.06.2024 17:00;0;16,9;0;7,6
Strømtangen Fyr;SN17000;11.06.2024 18:00;0;16,7;0;7,7
Strømtangen Fyr;SN17000;11.06.2024 19:00;0;16,9;0;7,3
Strømtangen Fyr;SN17000;11.06.2024 20:00;0;16,3;0;6,1
Strømtangen Fyr;SN17000;11.06.2024 21:00;0;16,1;0;5,6
Strømtangen Fyr;SN17000;11.06.2024 22:00;0;15,8;0;4,6
Strømtangen Fyr;SN17000;11.06.2024 23:00;0;15,5;0;5,2
Strømtangen Fyr;SN17000;12.06.2024 00:00;0;15,4;0;5,3
Strømtangen Fyr;SN17000;12.06.2024 01:00;0;15,2;0;4,6
Strømtangen Fyr;SN17000;12.06.2024 02:00;0;14,8;0;4,5
Strømtangen Fyr;SN17000;12.06.2024 03:00;0;14,7;0;4,7
Strømtangen Fyr;SN17000;12.06.2024 04:00;0;14,4;0;4,4
Strømtangen Fyr;SN17000;12.06.2024 05:00;0;14,1;0;5,5
Strømtangen Fyr;SN17000;12.06.2024 06:00;0;14,3;0;5,6
Strømtangen Fyr;SN17000;12.06.2024 07:00;0;14,5;0;4,1
Strømtangen Fyr;SN17000;12.06.2024 08:00;0;14,9;0;3,4
Strømtangen Fyr;SN17000;12.06.2024 09:00;0;14,8;0;4,2
Strømtangen Fyr;SN17000;12.06.2024 10:00;0;14,8;0;4,5
Strømtangen Fyr;SN17000;12.06.2024 11:00;0;15;0;5
Strømtangen Fyr;SN17000;12.06.2024 12:00;0;15;0;5,2
Strømtangen Fyr;SN17000;12.06.2024 13:00;0;15,3;0;5,1
Strømtangen Fyr;SN17000;12.06.2024 14:00;0;15,5;0;4,9
Strømtangen Fyr;SN17000;12.06.2024 15:00;0;15,4;0;5
Strømtangen Fyr;SN17000;12.06.2024 16:00;0;14,8;0;5,8
Strømtangen Fyr;SN17000;12.06.2024 17:00;0;14,5;0;7,3
Strømtangen Fyr;SN17000;12.06.2024 18:00;0;14,1;0;7,2
Strømtangen Fyr;SN17000;12.06.2024 19:00;0;14,1;0;6,9
Strømtangen Fyr;SN17000;12.06.2024 20:00;0;13,4;0;6,6
Strømtangen Fyr;SN17000;12.06.2024 21:00;0;13;0;7,4
Strømtangen Fyr;SN17000;12.06.2024 22:00;0;12,8;1;7,7
Strømtangen Fyr;SN17000;12.06.2024 23:00;0;12,9;0;7,3
Strømtangen Fyr;SN17000;13.06.2024 00:00;0;11,9;0;5,8
Strømtangen Fyr;SN17000;13.06.2024 01:00;0;11,7;0;5,6
Strømtangen Fyr;SN17000;13.06.2024 02:00;0;11,3;0;6,1
Strømtangen Fyr;SN17000;13.06.2024 03:00;0;10,9;0;5,4
Strømtangen Fyr;SN17000;13.06.2024 04:00;0;10,9;0;6,8
Strømtangen Fyr;SN17000;13.06.2024 05:00;0;10,9;0;7
Strømtangen Fyr;SN17000;13.06.2024 06:00;0;10,9;0;6,8
Strømtangen Fyr;SN17000;13.06.2024 07:00;0;11,3;0;7,7
Strømtangen Fyr;SN17000;13.06.2024 08:00;0;11;0;7,8
Strømtangen Fyr;SN17000;13.06.2024 09:00;0;11,4;0;7
Strømtangen Fyr;SN17000;13.06.2024 10:00;0;11,9;0;7,2
Strømtangen Fyr;SN17000;13.06.2024 11:00;0;12,2;0;7,3
Strømtangen Fyr;SN17000;13.06.2024 12:00;0;12,7;0;7,5
Strømtangen Fyr;SN17000;13.06.2024 13:00;0;13,1;0;7,3
Strømtangen Fyr;SN17000;13.06.2024 14:00;0;14;0;6,6
Strømtangen Fyr;SN17000;13.06.2024 15:00;0;13,9;0;5,7
Strømtangen Fyr;SN17000;13.06.2024 16:00;0;13,6;0;6,2
Strømtangen Fyr;SN17000;13.06.2024 17:00;0;14,5;0;4,9
Strømtangen Fyr;SN17000;13.06.2024 18:00;0;14,6;0;4,3
Strømtangen Fyr;SN17000;13.06.2024 19:00;0;13,5;0;8,3
Strømtangen Fyr;SN17000;13.06.2024 20:00;0;13,5;0;9
Strømtangen Fyr;SN17000;13.06.2024 21:00;0;14,1;0;6
Strømtangen Fyr;SN17000;13.06.2024 22:00;0;13,7;0;8,6
Strømtangen Fyr;SN17000;13.06.2024 23:00;0;13,5;0;8,1
Strømtangen Fyr;SN17000;14.06.2024 00:00;0;13,3;0;8,6
Strømtangen Fyr;SN17000;14.06.2024 01:00;0;13;0;9
Strømtangen Fyr;SN17000;14.06.2024 02:00;0;13;0;8,8
Strømtangen Fyr;SN17000;14.06.2024 03:00;0;13,2;0;7,8
Strømtangen Fyr;SN17000;14.06.2024 04:00;0;13;0;7,8
Strømtangen Fyr;SN17000;14.06.2024 05:00;0;13,1;0;8,5
Strømtangen Fyr;SN17000;14.06.2024 06:00;0;13,1;0;8,7
Strømtangen Fyr;SN17000;14.06.2024 07:00;0;12,9;0;9,3
Strømtangen Fyr;SN17000;14.06.2024 08:00;0;12,8;0;8,6
Strømtangen Fyr;SN17000;14.06.2024 09:00;-;12,5;16;8,9
Strømtangen Fyr;SN17000;14.06.2024 10:00;-;13;0;6,8
Strømtangen Fyr;SN17000;14.06.2024 11:00;-;13,5;0;5,9
Strømtangen Fyr;SN17000;14.06.2024 12:00;-;13,8;0;6,9
Strømtangen Fyr;SN17000;14.06.2024 13:00;-;14,4;0;6,8
Strømtangen Fyr;SN17000;14.06.2024 14:00;-;14,6;0;6,7
Strømtangen Fyr;SN17000;14.06.2024 15:00;-;14,2;0;8,1
Strømtangen Fyr;SN17000;14.06.2024 16:00;-;14,3;0;7,4
Strømtangen Fyr;SN17000;14.06.2024 17:00;-;14,2;0;6,9
Strømtangen Fyr;SN17000;14.06.2024 18:00;-;14,4;0;7,1
Strømtangen Fyr;SN17000;14.06.2024 19:00;-;14,3;0;6,8
Strømtangen Fyr;SN17000;14.06.2024 20:00;-;13,9;2;6,2
Strømtangen Fyr;SN17000;14.06.2024 21:00;-;13,4;13;5,3
Strømtangen Fyr;SN17000;14.06.2024 22:00;-;12,9;56;5,1
Strømtangen Fyr;SN17000;14.06.2024 23:00;-;12,5;60;5,6
Strømtangen Fyr;SN17000;15.06.2024 00:00;-;12,4;60;6,9
Strømtangen Fyr;SN17000;15.06.2024 01:00;-;12,2;53;7,6
Strømtangen Fyr;SN17000;15.06.2024 02:00;-;12,3;0;6,9
Strømtangen Fyr;SN17000;15.06.2024 03:00;-;12,3;0;6,6
Strømtangen Fyr;SN17000;15.06.2024 04:00;-;12,1;0;6,8
Strømtangen Fyr;SN17000;15.06.2024 05:00;-;12,6;0;7,2
Strømtangen Fyr;SN17000;15.06.2024 06:00;-;12,9;0;7
Strømtangen Fyr;SN17000;15.06.2024 07:00;-;13,5;0;6,3
Strømtangen Fyr;SN17000;15.06.2024 08:00;-;14,5;0;6,9
Strømtangen Fyr;SN17000;15.06.2024 09:00;-;15,4;0;7
Strømtangen Fyr;SN17000;15.06.2024 10:00;-;16,8;1;7,4
Strømtangen Fyr;SN17000;15.06.2024 11:00;-;17,8;0;9,2
Strømtangen Fyr;SN17000;15.06.2024 12:00;-;17;0;10,4
Strømtangen Fyr;SN17000;15.06.2024 13:00;-;16,4;18;9,3
Strømtangen Fyr;SN17000;15.06.2024 14:00;-;16,4;1;11,6
Strømtangen Fyr;SN17000;15.06.2024 15:00;-;16,4;4;11,3
Strømtangen Fyr;SN17000;15.06.2024 16:00;-;15,8;45;11,2
Strømtangen Fyr;SN17000;15.06.2024 17:00;-;15,1;60;12,8
Strømtangen Fyr;SN17000;15.06.2024 18:00;-;14,7;44;12,4
Strømtangen Fyr;SN17000;15.06.2024 19:00;-;13,9;60;12,7
Strømtangen Fyr;SN17000;15.06.2024 20:00;-;13,7;60;11,8
Strømtangen Fyr;SN17000;15.06.2024 21:00;-;13,1;60;12,3
Strømtangen Fyr;SN17000;15.06.2024 22:00;-;12,9;60;12,6
Strømtangen Fyr;SN17000;15.06.2024 23:00;-;13,4;60;11,9
Strømtangen Fyr;SN17000;16.06.2024 00:00;-;14;55;12
Strømtangen Fyr;SN17000;16.06.2024 01:00;-;14;0;11,7
Strømtangen Fyr;SN17000;16.06.2024 02:00;-;14;0;10
Strømtangen Fyr;SN17000;16.06.2024 03:00;-;14;0;11,2
Strømtangen Fyr;SN17000;16.06.2024 04:00;-;14;0;10,2
Strømtangen Fyr;SN17000;16.06.2024 05:00;-;13,5;0;10,4
Strømtangen Fyr;SN17000;16.06.2024 06:00;-;13,6;0;9,2
Strømtangen Fyr;SN17000;16.06.2024 07:00;-;14;0;10,7
Strømtangen Fyr;SN17000;16.06.2024 08:00;-;14,5;0;10,4
Strømtangen Fyr;SN17000;16.06.2024 09:00;-;14,9;0;10,4
Strømtangen Fyr;SN17000;16.06.2024 10:00;-;14,3;11;11,3
Strømtangen Fyr;SN17000;16.06.2024 11:00;-;15,2;6;9,6
Strømtangen Fyr;SN17000;16.06.2024 12:00;-;15,4;0;11,6
Strømtangen Fyr;SN17000;16.06.2024 13:00;-;15,6;0;11,1
Strømtangen Fyr;SN17000;16.06.2024 14:00;-;15,9;0;10,6
Strømtangen Fyr;SN17000;16.06.2024 15:00;-;15,9;0;9,7
Strømtangen Fyr;SN17000;16.06.2024 16:00;-;15,8;0;9,4
Strømtangen Fyr;SN17000;16.06.2024 17:00;-;15,4;7;8,3
Strømtangen Fyr;SN17000;16.06.2024 18:00;-;15,1;15;4,5
Strømtangen Fyr;SN17000;16.06.2024 19:00;-;14,7;2;3,1
Strømtangen Fyr;SN17000;16.06.2024 20:00;-;14,5;1;4,3
Strømtangen Fyr;SN17000;16.06.2024 21:00;-;14,6;30;5,8
Strømtangen Fyr;SN17000;16.06.2024 22:00;-;14,3;13;5,9
Strømtangen Fyr;SN17000;16.06.2024 23:00;-;13,9;0;6
Strømtangen Fyr;SN17000;17.06.2024 00:00;-;13,7;0;5,8
