Navn;Stasjon;Tid(norsk normaltid);Nedbør (1 t);Lufttemperatur;Antall minutter nedbør siste time;Høyeste middelvind (1 t)
Strømtangen Fyr;SN17000;03.05.2018 14:00;0;7,4;4;7,2
Strømtangen Fyr;SN17000;03.05.2018 15:00;0;7,2;0;6,9
Strømtangen Fyr;SN17000;03.05.2018 16:00;0;8,9;0;4
Strømtangen Fyr;SN17000;03.05.2018 17:00;0;8,3;0;3,4
Strømtangen Fyr;SN17000;03.05.2018 18:00;0;8,9;8;3,8
Strømtangen Fyr;SN17000;03.05.2018 19:00;0;8,2;1;7,6
Strømtangen Fyr;SN17000;03.05.2018 20:00;0;8,1;0;6,6
Strømtangen Fyr;SN17000;03.05.2018 21:00;0;8,8;0;7,3
Strømtangen Fyr;SN17000;03.05.2018 22:00;0;8,2;0;7,5
Strømtangen Fyr;SN17000;03.05.2018 23:00;0;7,8;0;7,5
Strømtangen Fyr;SN17000;04.05.2018 00:00;0;7,5;0;6,6
Strømtangen Fyr;SN17000;04.05.2018 01:00;0;7,5;0;7,2
Strømtangen Fyr;SN17000;04.05.2018 02:00;0;6,9;0;7,1
Strømtangen Fyr;SN17000;04.05.2018 03:00;0;6,7;0;5,3
Strømtangen Fyr;SN17000;04.05.2018 04:00;0;6,7;0;6,5
Strømtangen Fyr;SN17000;04.05.2018 05:00;0;6,6;0;5,1
Strømtangen Fyr;SN17000;04.05.2018 06:00;0;6,5;0;3,8
Strømtangen Fyr;SN17000;04.05.2018 07:00;0;6,7;0;5,2
Strømtangen Fyr;SN17000;04.05.2018 08:00;0;7,1;0;4,9
Strømtangen Fyr;SN17000;04.05.2018 09:00;0;7,2;0;1,9
Strømtangen Fyr;SN17000;04.05.2018 10:00;0;7,2;0;4,4
Strømtangen Fyr;SN17000;04.05.2018 11:00;0;8,1;0;4
Strømtangen Fyr;SN17000;04.05.2018 12:00;0;9;2;4,5
Strømtangen Fyr;SN17000;04.05.2018 13:00;0;8,7;0;6,9
Strømtangen Fyr;SN17000;04.05.2018 14:00;0;8,5;0;7,3
Strømtangen Fyr;SN17000;04.05.2018 15:00;0;8,1;0;10,2
Strømtangen Fyr;SN17000;04.05.2018 16:00;0;8,4;0;10,3
Strømtangen Fyr;SN17000;04.05.2018 17:00;0;8,3;0;8,6
Strømtangen Fyr;SN17000;04.05.2018 18:00;0;8,3;0;9,3
Strømtangen Fyr;SN17000;04.05.2018 19:00;0;8,2;0;9,6
Strømtangen Fyr;SN17000;04.05.2018 20:00;0;8,4;0;8,7
Strømtangen Fyr;SN17000;04.05.2018 21:00;0;8;39;9,4
Strømtangen Fyr;SN17000;04.05.2018 22:00;0;7,8;8;9,5
Strømtangen Fyr;SN17000;04.05.2018 23:00;0;7,8;0;9,3
Strømtangen Fyr;SN17000;05.05.2018 00:00;0;7,8;0;7,3
Strømtangen Fyr;SN17000;05.05.2018 01:00;0;7,9;0;8
Strømtangen Fyr;SN17000;05.05.2018 02:00;0;7,9;0;8,5
Strømtangen Fyr;SN17000;05.05.2018 03:00;0;7,9;0;6,8
Strømtangen Fyr;SN17000;05.05.2018 04:00;0;8;0;7,9
Strømtangen Fyr;SN17000;05.05.2018 05:00;0;7,8;0;7,4
Strømtangen Fyr;SN17000;05.05.2018 06:00;0;7,8;0;6,3
Strømtangen Fyr;SN17000;05.05.2018 07:00;0;8;0;6,8
Strømtangen Fyr;SN17000;05.05.2018 08:00;0;8,1;0;6,7
Strømtangen Fyr;SN17000;05.05.2018 09:00;0;8,3;0;6,2
Strømtangen Fyr;SN17000;05.05.2018 10:00;0;8,4;0;6,6
Strømtangen Fyr;SN17000;05.05.2018 11:00;0;8,9;0;6,2
Strømtangen Fyr;SN17000;05.05.2018 12:00;0;9,2;0;6,6
Strømtangen Fyr;SN17000;05.05.2018 13:00;0;9,3;0;7,6
Strømtangen Fyr;SN17000;05.05.2018 14:00;0;9,7;0;7,6
Strømtangen Fyr;SN17000;05.05.2018 15:00;0;9,6;0;8,1
Strømtangen Fyr;SN17000;05.05.2018 16:00;0;9,7;0;7,3
Strømtangen Fyr;SN17000;05.05.2018 17:00;0;9,7;0;7,8
Strømtangen Fyr;SN17000;05.05.2018 18:00;0;9,9;0;8,9
Strømtangen Fyr;SN17000;05.05.2018 19:00;0;9,8;0;8,4
Strømtangen Fyr;SN17000;05.05.2018 20:00;0;9,3;0;8,2
Strømtangen Fyr;SN17000;05.05.2018 21:00;0;9,1;0;8,2
Strømtangen Fyr;SN17000;05.05.2018 22:00;0;9,2;0;8,8
Strømtangen Fyr;SN17000;05.05.2018 23:00;0;9,5;0;8,7
Strømtangen Fyr;SN17000;06.05.2018 00:00;0;9,5;0;9,1
Strømtangen Fyr;SN17000;06.05.2018 01:00;0;9,5;0;9,4
Strømtangen Fyr;SN17000;06.05.2018 02:00;0;9,4;0;9
Strømtangen Fyr;SN17000;06.05.2018 03:00;0;9,3;0;9,3
Strømtangen Fyr;SN17000;06.05.2018 04:00;0;9,3;0;9,2
Strømtangen Fyr;SN17000;06.05.2018 05:00;0;9,6;0;8,5
Strømtangen Fyr;SN17000;06.05.2018 06:00;0;9,2;0;9,8
Strømtangen Fyr;SN17000;06.05.2018 07:00;0;9,3;0;9,7
Strømtangen Fyr;SN17000;06.05.2018 08:00;0;9,3;0;7,4
Strømtangen Fyr;SN17000;06.05.2018 09:00;0;9,5;0;7,2
Strømtangen Fyr;SN17000;06.05.2018 10:00;0;9,4;0;8,3
Strømtangen Fyr;SN17000;06.05.2018 11:00;0;9,7;0;8,6
Strømtangen Fyr;SN17000;06.05.2018 12:00;0;9,9;0;8,5
Strømtangen Fyr;SN17000;06.05.2018 13:00;0;10,2;0;8,4
Strømtangen Fyr;SN17000;06.05.2018 14:00;0;10,1;0;9,3
Strømtangen Fyr;SN17000;06.05.2018 15:00;0;10;0;9,3
Strømtangen Fyr;SN17000;06.05.2018 16:00;0;10,4;0;9,3
Strømtangen Fyr;SN17000;06.05.2018 17:00;0;10,7;0;9,8
Strømtangen Fyr;SN17000;06.05.2018 18:00;0;10,8;0;10,3
Strømtangen Fyr;SN17000;06.05.2018 19:00;0;10,7;0;9,8
Strømtangen Fyr;SN17000;06.05.2018 20:00;0;10,4;0;9,6
Strømtangen Fyr;SN17000;06.05.2018 21:00;0;10,3;0;7,7
Strømtangen Fyr;SN17000;06.05.2018 22:00;0;10,3;0;6,8
Strømtangen Fyr;SN17000;06.05.2018 23:00;0;10;0;6
Strømtangen Fyr;SN17000;07.05.2018 00:00;0;10,1;0;7,9
Strømtangen Fyr;SN17000;07.05.2018 01:00;0;10,1;0;8,5
Strømtangen Fyr;SN17000;07.05.2018 02:00;0;10;0;8,8
Strømtangen Fyr;SN17000;07.05.2018 03:00;0;9,8;0;7,6
Strømtangen Fyr;SN17000;07.05.2018 04:00;0;9,1;0;7,9
Strømtangen Fyr;SN17000;07.05.2018 05:00;0;9,2;0;4,3
Strømtangen Fyr;SN17000;07.05.2018 06:00;0;9,5;0;4,9
Strømtangen Fyr;SN17000;07.05.2018 07:00;0;9,5;0;7,3
Strømtangen Fyr;SN17000;07.05.2018 08:00;0;9,9;0;7,1
Strømtangen Fyr;SN17000;07.05.2018 09:00;0;10;0;6,8
Strømtangen Fyr;SN17000;07.05.2018 10:00;0;10,7;0;7,9
Strømtangen Fyr;SN17000;07.05.2018 11:00;0;11,2;0;7,9
Strømtangen Fyr;SN17000;07.05.2018 12:00;0;11;0;6,8
Strømtangen Fyr;SN17000;07.05.2018 13:00;0;11,1;0;6,6
Strømtangen Fyr;SN17000;07.05.2018 14:00;0;11,5;0;6,4
Strømtangen Fyr;SN17000;07.05.2018 15:00;0;12;0;4,7
Strømtangen Fyr;SN17000;07.05.2018 16:00;0;12,3;0;4,7
Strømtangen Fyr;SN17000;07.05.2018 17:00;0;11,5;0;5,8
Strømtangen Fyr;SN17000;07.05.2018 18:00;0;12,5;0;4,7
Strømtangen Fyr;SN17000;07.05.2018 19:00;0;11,8;0;1,9
Strømtangen Fyr;SN17000;07.05.2018 20:00;0;11,3;0;3,7
Strømtangen Fyr;SN17000;07.05.2018 21:00;0;11,2;0;4,7
Strømtangen Fyr;SN17000;07.05.2018 22:00;0;11,1;0;3,2
Strømtangen Fyr;SN17000;07.05.2018 23:00;0;10,7;0;3
Strømtangen Fyr;SN17000;08.05.2018 00:00;0;10,7;0;3,6
Strømtangen Fyr;SN17000;08.05.2018 01:00;0;10,5;0;4,2
Strømtangen Fyr;SN17000;08.05.2018 02:00;0;10,5;0;4,4
Strømtangen Fyr;SN17000;08.05.2018 03:00;0;10,5;0;5,2
Strømtangen Fyr;SN17000;08.05.2018 04:00;0;9,9;0;5,2
Strømtangen Fyr;SN17000;08.05.2018 05:00;0;10,1;0;4,8
Strømtangen Fyr;SN17000;08.05.2018 06:00;0;10,6;0;3,3
Strømtangen Fyr;SN17000;08.05.2018 07:00;0;11,3;0;3,7
Strømtangen Fyr;SN17000;08.05.2018 08:00;0;12,7;0;3,7
Strømtangen Fyr;SN17000;08.05.2018 09:00;0;12,3;0;5,1
Strømtangen Fyr;SN17000;08.05.2018 10:00;0;12,3;0;6,7
Strømtangen Fyr;SN17000;08.05.2018 11:00;0;12,4;0;6,3
Strømtangen Fyr;SN17000;08.05.2018 12:00;0;12,6;0;6,9
Strømtangen Fyr;SN17000;08.05.2018 13:00;0;12,7;0;6,5
Strømtangen Fyr;SN17000;08.05.2018 14:00;0;13,1;1;5,6
Strømtangen Fyr;SN17000;08.05.2018 15:00;0;13,5;0;5,9
Strømtangen Fyr;SN17000;08.05.2018 16:00;0;14,5;0;5,8
Strømtangen Fyr;SN17000;08.05.2018 17:00;0;14,6;0;4,9
Strømtangen Fyr;SN17000;08.05.2018 18:00;0;15,7;0;4,2
Strømtangen Fyr;SN17000;08.05.2018 19:00;0;17,2;0;3,5
Strømtangen Fyr;SN17000;08.05.2018 20:00;0;16,2;0;3
Strømtangen Fyr;SN17000;08.05.2018 21:00;0;15;0;3
Strømtangen Fyr;SN17000;08.05.2018 22:00;0;13,8;0;2,7
Strømtangen Fyr;SN17000;08.05.2018 23:00;0;11,1;0;4,3
Strømtangen Fyr;SN17000;09.05.2018 00:00;0;10,9;0;4,3
Strømtangen Fyr;SN17000;09.05.2018 01:00;0;12,2;0;3,9
Strømtangen Fyr;SN17000;09.05.2018 02:00;0;10,4;0;3,4
Strømtangen Fyr;SN17000;09.05.2018 03:00;0;10,3;0;3,8
Strømtangen Fyr;SN17000;09.05.2018 04:00;0;9,8;0;3,8
Strømtangen Fyr;SN17000;09.05.2018 05:00;0;10,2;0;4,1
Strømtangen Fyr;SN17000;09.05.2018 06:00;0;10,7;0;3,9
Strømtangen Fyr;SN17000;09.05.2018 07:00;0;12,9;0;4,4
Strømtangen Fyr;SN17000;09.05.2018 08:00;0;15,4;0;4,4
Strømtangen Fyr;SN17000;09.05.2018 09:00;0;16,7;0;6,3
Strømtangen Fyr;SN17000;09.05.2018 10:00;0;16,2;0;6,3
Strømtangen Fyr;SN17000;09.05.2018 11:00;0;16,2;0;4,7
Strømtangen Fyr;SN17000;09.05.2018 12:00;0;16,6;0;4,3
Strømtangen Fyr;SN17000;09.05.2018 13:00;0;17,2;0;4,2
Strømtangen Fyr;SN17000;09.05.2018 14:00;0;18,7;0;3,2
Strømtangen Fyr;SN17000;09.05.2018 15:00;0;20,8;2;2,2
Strømtangen Fyr;SN17000;09.05.2018 16:00;0;17,8;0;3,1
Strømtangen Fyr;SN17000;09.05.2018 17:00;0;16;0;6,1
Strømtangen Fyr;SN17000;09.05.2018 18:00;0;16,3;0;6,7
Strømtangen Fyr;SN17000;09.05.2018 19:00;0;17,2;0;6
Strømtangen Fyr;SN17000;09.05.2018 20:00;0;16,2;0;2,9
Strømtangen Fyr;SN17000;09.05.2018 21:00;0;15,9;0;3,8
Strømtangen Fyr;SN17000;09.05.2018 22:00;0;15,6;0;3,3
Strømtangen Fyr;SN17000;09.05.2018 23:00;0;11,7;0;3,7
Strømtangen Fyr;SN17000;10.05.2018 00:00;0;13,1;0;3,6
Strømtangen Fyr;SN17000;10.05.2018 01:00;0;12,2;0;3,6
Strømtangen Fyr;SN17000;10.05.2018 02:00;0;13;0;3,4
Strømtangen Fyr;SN17000;10.05.2018 03:00;0;10,4;0;4,6
Strømtangen Fyr;SN17000;10.05.2018 04:00;0;10,6;0;5
Strømtangen Fyr;SN17000;10.05.2018 05:00;0;10,9;0;5,6
Strømtangen Fyr;SN17000;10.05.2018 06:00;0;11,8;0;5,7
Strømtangen Fyr;SN17000;10.05.2018 07:00;0;13,2;0;6,4
Strømtangen Fyr;SN17000;10.05.2018 08:00;0;14,7;0;6,4
Strømtangen Fyr;SN17000;10.05.2018 09:00;0;15;0;5,4
Strømtangen Fyr;SN17000;10.05.2018 10:00;0;16,6;0;7
Strømtangen Fyr;SN17000;10.05.2018 11:00;0;18,1;0;6,9
Strømtangen Fyr;SN17000;10.05.2018 12:00;0;18,8;0;6
Strømtangen Fyr;SN17000;10.05.2018 13:00;0;19,8;0;6,8
Strømtangen Fyr;SN17000;10.05.2018 14:00;0;19,4;0;8
Strømtangen Fyr;SN17000;10.05.2018 15:00;0;19,4;0;6,7
Strømtangen Fyr;SN17000;10.05.2018 16:00;0;20,7;0;7,3
Strømtangen Fyr;SN17000;10.05.2018 17:00;0;17,5;0;7,4
Strømtangen Fyr;SN17000;10.05.2018 18:00;0;18,1;0;5,9
Strømtangen Fyr;SN17000;10.05.2018 19:00;0;18,4;0;4,2
Strømtangen Fyr;SN17000;10.05.2018 20:00;0;16,6;0;4,2
Strømtangen Fyr;SN17000;10.05.2018 21:00;0;16,2;0;6,1
Strømtangen Fyr;SN17000;10.05.2018 22:00;0;13,1;0;6,4
Strømtangen Fyr;SN17000;10.05.2018 23:00;0;13,6;0;4,6
Strømtangen Fyr;SN17000;11.05.2018 00:00;0;13,2;6;3,4
Strømtangen Fyr;SN17000;11.05.2018 01:00;0;12,7;9;6,9
Strømtangen Fyr;SN17000;11.05.2018 02:00;0,1;12,4;53;7,6
Strømtangen Fyr;SN17000;11.05.2018 03:00;0;12,2;7;3,9
Strømtangen Fyr;SN17000;11.05.2018 04:00;0;12;0;1,7
Strømtangen Fyr;SN17000;11.05.2018 05:00;0;11,9;0;3,1
Strømtangen Fyr;SN17000;11.05.2018 06:00;0;12;0;3,3
Strømtangen Fyr;SN17000;11.05.2018 07:00;0;11,3;0;6
Strømtangen Fyr;SN17000;11.05.2018 08:00;0;11,5;0;4,3
Strømtangen Fyr;SN17000;11.05.2018 09:00;0;12,5;0;3,4
Strømtangen Fyr;SN17000;11.05.2018 10:00;0;13,2;0;4,8
Strømtangen Fyr;SN17000;11.05.2018 11:00;0;12,3;0;5,3
Strømtangen Fyr;SN17000;11.05.2018 12:00;0;12,4;0;7,5
Strømtangen Fyr;SN17000;11.05.2018 13:00;0;12,4;0;7,4
Strømtangen Fyr;SN17000;11.05.2018 14:00;0;12,3;0;6
Strømtangen Fyr;SN17000;11.05.2018 15:00;0;12,8;0;5,2
Strømtangen Fyr;SN17000;11.05.2018 16:00;0;12,5;0;4,8
Strømtangen Fyr;SN17000;11.05.2018 17:00;0;12,2;0;4,9
Strømtangen Fyr;SN17000;11.05.2018 18:00;0;12,3;0;4,2
Strømtangen Fyr;SN17000;11.05.2018 19:00;0;12;0;4,9
Strømtangen Fyr;SN17000;11.05.2018 20:00;0;11,6;0;5,5
Strømtangen Fyr;SN17000;11.05.2018 21:00;0;11,3;0;5,1
Strømtangen Fyr;SN17000;11.05.2018 22:00;0;11,1;0;3,6
Strømtangen Fyr;SN17000;11.05.2018 23:00;0;10,5;0;1,9
Strømtangen Fyr;SN17000;12.05.2018 00:00;0;10,6;0;1,7
Strømtangen Fyr;SN17000;12.05.2018 01:00;0;10,3;0;1,7
Strømtangen Fyr;SN17000;12.05.2018 02:00;0;10,3;0;2,3
Strømtangen Fyr;SN17000;12.05.2018 03:00;0;10,2;0;1,9
Strømtangen Fyr;SN17000;12.05.2018 04:00;0;10,3;0;2
Strømtangen Fyr;SN17000;12.05.2018 05:00;0;10,2;0;1,1
Strømtangen Fyr;SN17000;12.05.2018 06:00;0;10,4;0;1,6
Strømtangen Fyr;SN17000;12.05.2018 07:00;0;10,6;0;1,9
Strømtangen Fyr;SN17000;12.05.2018 08:00;0;11,9;0;2,4
Strømtangen Fyr;SN17000;12.05.2018 09:00;0,3;11,6;1;2,7
Strømtangen Fyr;SN17000;12.05.2018 10:00;0;11,6;0;3,6
Strømtangen Fyr;SN17000;12.05.2018 11:00;0;12,2;0;4,2
Strømtangen Fyr;SN17000;12.05.2018 12:00;0;12;0;4,4
Strømtangen Fyr;SN17000;12.05.2018 13:00;0;12,8;0;4,9
Strømtangen Fyr;SN17000;12.05.2018 14:00;0;12,4;0;4,7
Strømtangen Fyr;SN17000;12.05.2018 15:00;0;12,8;0;4,6
Strømtangen Fyr;SN17000;12.05.2018 16:00;0;13;0;4,5
Strømtangen Fyr;SN17000;12.05.2018 17:00;0;12,7;0;3,5
Strømtangen Fyr;SN17000;12.05.2018 18:00;0;12,8;0;3,6
Strømtangen Fyr;SN17000;12.05.2018 19:00;0;12,9;0;3,2
Strømtangen Fyr;SN17000;12.05.2018 20:00;0;12,7;0;2,7
Strømtangen Fyr;SN17000;12.05.2018 21:00;0;11,7;0;1
Strømtangen Fyr;SN17000;12.05.2018 22:00;0;11,9;0;1,2
Strømtangen Fyr;SN17000;12.05.2018 23:00;0;9,8;0;2,9
Strømtangen Fyr;SN17000;13.05.2018 00:00;0;11,2;0;2,9
Strømtangen Fyr;SN17000;13.05.2018 01:00;0;10,3;0;2
Strømtangen Fyr;SN17000;13.05.2018 02:00;0;11,2;0;2,8
Strømtangen Fyr;SN17000;13.05.2018 03:00;0;10,7;0;3
Strømtangen Fyr;SN17000;13.05.2018 04:00;0;10,7;0;4,6
Strømtangen Fyr;SN17000;13.05.2018 05:00;0;12,2;0;4,5
Strømtangen Fyr;SN17000;13.05.2018 06:00;0;11,5;13;4
Strømtangen Fyr;SN17000;13.05.2018 07:00;0;12,6;0;2,3
Strømtangen Fyr;SN17000;13.05.2018 08:00;0;13,9;0;2,3
Strømtangen Fyr;SN17000;13.05.2018 09:00;0;15,7;0;2,5
Strømtangen Fyr;SN17000;13.05.2018 10:00;0;16,7;0;3,2
Strømtangen Fyr;SN17000;13.05.2018 11:00;0;16,2;0;5,3
Strømtangen Fyr;SN17000;13.05.2018 12:00;0;17,2;0;6,1
Strømtangen Fyr;SN17000;13.05.2018 13:00;0;17,6;0;7
Strømtangen Fyr;SN17000;13.05.2018 14:00;0;19,5;0;7,1
Strømtangen Fyr;SN17000;13.05.2018 15:00;0;21,3;0;4,9
Strømtangen Fyr;SN17000;13.05.2018 16:00;0;21,9;0;3,7
Strømtangen Fyr;SN17000;13.05.2018 17:00;0;22,1;4;3
Strømtangen Fyr;SN17000;13.05.2018 18:00;0;18,7;11;4,8
Strømtangen Fyr;SN17000;13.05.2018 19:00;0,2;18,7;1;4,2
Strømtangen Fyr;SN17000;13.05.2018 20:00;0;18,8;0;5,6
Strømtangen Fyr;SN17000;13.05.2018 21:00;0,1;18,2;1;2,8
Strømtangen Fyr;SN17000;13.05.2018 22:00;0;17,4;0;4,8
Strømtangen Fyr;SN17000;13.05.2018 23:00;0;17,2;0;5,3
Strømtangen Fyr;SN17000;14.05.2018 00:00;0;15,9;0;5,8
Strømtangen Fyr;SN17000;14.05.2018 01:00;0;14,6;0;6,3
Strømtangen Fyr;SN17000;14.05.2018 02:00;0;14,5;0;6
Strømtangen Fyr;SN17000;14.05.2018 03:00;0;12,8;0;6,1
Strømtangen Fyr;SN17000;14.05.2018 04:00;0;13,4;0;5,8
Strømtangen Fyr;SN17000;14.05.2018 05:00;0;12,5;0;4,9
Strømtangen Fyr;SN17000;14.05.2018 06:00;0;14;0;5,1
Strømtangen Fyr;SN17000;14.05.2018 07:00;0;15,3;0;4,9
Strømtangen Fyr;SN17000;14.05.2018 08:00;0,3;17,1;1;4
Strømtangen Fyr;SN17000;14.05.2018 09:00;0,5;15,9;3;2
Strømtangen Fyr;SN17000;14.05.2018 10:00;0;17,6;0;2,4
Strømtangen Fyr;SN17000;14.05.2018 11:00;0,6;19;3;2,4
Strømtangen Fyr;SN17000;14.05.2018 12:00;0;18,9;1;3,7
Strømtangen Fyr;SN17000;14.05.2018 13:00;0;19,6;0;4
Strømtangen Fyr;SN17000;14.05.2018 14:00;0;20,4;0;4,9
Strømtangen Fyr;SN17000;14.05.2018 15:00;0;21,8;0;4,3
Strømtangen Fyr;SN17000;14.05.2018 16:00;0;21,7;0;3,6
Strømtangen Fyr;SN17000;14.05.2018 17:00;0;22,8;0;3,3
Strømtangen Fyr;SN17000;14.05.2018 18:00;0;23,3;0;2,2
Strømtangen Fyr;SN17000;14.05.2018 19:00;0;23,1;0;2,1
Strømtangen Fyr;SN17000;14.05.2018 20:00;0;22,1;0;2,6
Strømtangen Fyr;SN17000;14.05.2018 21:00;0;20,3;0;2,6
Strømtangen Fyr;SN17000;14.05.2018 22:00;0;16,4;1;3
Strømtangen Fyr;SN17000;14.05.2018 23:00;0;14,3;0;3,2
Strømtangen Fyr;SN17000;15.05.2018 00:00;0;14,7;0;3,2
Strømtangen Fyr;SN17000;15.05.2018 01:00;0;12,6;0;3,6
Strømtangen Fyr;SN17000;15.05.2018 02:00;0;13,4;0;4,3
Strømtangen Fyr;SN17000;15.05.2018 03:00;0;13;0;4,2
Strømtangen Fyr;SN17000;15.05.2018 04:00;0;11,2;0;3,8
Strømtangen Fyr;SN17000;15.05.2018 05:00;0;13,6;1;3,1
Strømtangen Fyr;SN17000;15.05.2018 06:00;0;12,9;0;1,9
Strømtangen Fyr;SN17000;15.05.2018 07:00;0,1;13,6;1;2
Strømtangen Fyr;SN17000;15.05.2018 08:00;0;15,8;0;1,3
Strømtangen Fyr;SN17000;15.05.2018 09:00;0;16,6;0;2,9
Strømtangen Fyr;SN17000;15.05.2018 10:00;0;18,7;0;2,6
Strømtangen Fyr;SN17000;15.05.2018 11:00;0;18,6;0;3,8
Strømtangen Fyr;SN17000;15.05.2018 12:00;0;20,5;0;3,6
Strømtangen Fyr;SN17000;15.05.2018 13:00;0;20,5;0;3,4
Strømtangen Fyr;SN17000;15.05.2018 14:00;0;20,1;0;3,5
Strømtangen Fyr;SN17000;15.05.2018 15:00;0;19,9;0;5,8
Strømtangen Fyr;SN17000;15.05.2018 16:00;0;20,3;0;6
Strømtangen Fyr;SN17000;15.05.2018 17:00;0;19;0;5,6
Strømtangen Fyr;SN17000;15.05.2018 18:00;0;19,2;0;5,9
Strømtangen Fyr;SN17000;15.05.2018 19:00;0;18,5;0;6
Strømtangen Fyr;SN17000;15.05.2018 20:00;0;18,2;0;6,4
Strømtangen Fyr;SN17000;15.05.2018 21:00;0;17,2;0;6,1
Strømtangen Fyr;SN17000;15.05.2018 22:00;0;16,8;0;5,7
Strømtangen Fyr;SN17000;15.05.2018 23:00;0;14,9;0;4,6
Strømtangen Fyr;SN17000;16.05.2018 00:00;0;15,6;0;1
Strømtangen Fyr;SN17000;16.05.2018 01:00;0;13,5;0;2,9
Strømtangen Fyr;SN17000;16.05.2018 02:00;0;13,1;0;2,7
Strømtangen Fyr;SN17000;16.05.2018 03:00;0;11,9;0;3
Strømtangen Fyr;SN17000;16.05.2018 04:00;0;11,4;0;3,1
Strømtangen Fyr;SN17000;16.05.2018 05:00;0;12;0;3,1
Strømtangen Fyr;SN17000;16.05.2018 06:00;0;13,2;0;3,7
Strømtangen Fyr;SN17000;16.05.2018 07:00;0;15,1;0;2,8
Strømtangen Fyr;SN17000;16.05.2018 08:00;0;17,2;0;1,9
Strømtangen Fyr;SN17000;16.05.2018 09:00;0;16,5;4;1,1
Strømtangen Fyr;SN17000;16.05.2018 10:00;0;16,6;0;2
Strømtangen Fyr;SN17000;16.05.2018 11:00;0;16,6;0;1,9
Strømtangen Fyr;SN17000;16.05.2018 12:00;0;16,7;0;2,2
Strømtangen Fyr;SN17000;16.05.2018 13:00;0;17,1;0;3,2
Strømtangen Fyr;SN17000;16.05.2018 14:00;0;16,7;0;5,8
Strømtangen Fyr;SN17000;16.05.2018 15:00;0;16,9;0;6
Strømtangen Fyr;SN17000;16.05.2018 16:00;0;17,5;0;6,6
Strømtangen Fyr;SN17000;16.05.2018 17:00;0;17,4;0;3
Strømtangen Fyr;SN17000;16.05.2018 18:00;0;17,3;1;3,5
Strømtangen Fyr;SN17000;16.05.2018 19:00;0;16,6;0;2,7
Strømtangen Fyr;SN17000;16.05.2018 20:00;0;15,6;0;3,2
Strømtangen Fyr;SN17000;16.05.2018 21:00;0;17,3;2;4,4
Strømtangen Fyr;SN17000;16.05.2018 22:00;0;17,1;0;8,7
Strømtangen Fyr;SN17000;16.05.2018 23:00;0;15,4;0;7,8
Strømtangen Fyr;SN17000;17.05.2018 00:00;0;13,7;0;7,3
Strømtangen Fyr;SN17000;17.05.2018 01:00;0;12,6;0;7,6
Strømtangen Fyr;SN17000;17.05.2018 02:00;0;11,7;0;9,6
Strømtangen Fyr;SN17000;17.05.2018 03:00;0;11;0;7,4
Strømtangen Fyr;SN17000;17.05.2018 04:00;0;10,5;0;7,7
Strømtangen Fyr;SN17000;17.05.2018 05:00;0;10,2;0;7,4
Strømtangen Fyr;SN17000;17.05.2018 06:00;0;10,1;0;7,4
Strømtangen Fyr;SN17000;17.05.2018 07:00;0;10,2;0;7,5
Strømtangen Fyr;SN17000;17.05.2018 08:00;0;11,1;0;7,6
Strømtangen Fyr;SN17000;17.05.2018 09:00;0;11,8;0;9,1
Strømtangen Fyr;SN17000;17.05.2018 10:00;0;13,1;0;8,6
Strømtangen Fyr;SN17000;17.05.2018 11:00;0;13,5;0;8,5
Strømtangen Fyr;SN17000;17.05.2018 12:00;0;14,1;0;8,2
Strømtangen Fyr;SN17000;17.05.2018 13:00;0;15,6;0;7,4
Strømtangen Fyr;SN17000;17.05.2018 14:00;0;15,5;2;7,8
Strømtangen Fyr;SN17000;17.05.2018 15:00;0;16;0;7,3
Strømtangen Fyr;SN17000;17.05.2018 16:00;0;17,5;0;7,2
Strømtangen Fyr;SN17000;17.05.2018 17:00;0;18,1;0;7,3
Strømtangen Fyr;SN17000;17.05.2018 18:00;0;16,7;0;7,8
Strømtangen Fyr;SN17000;17.05.2018 19:00;0;16,8;0;7,7
Strømtangen Fyr;SN17000;17.05.2018 20:00;0;15,6;0;6,9
Strømtangen Fyr;SN17000;17.05.2018 21:00;0;15;0;5,8
Strømtangen Fyr;SN17000;17.05.2018 22:00;0;14,2;0;5,6
Strømtangen Fyr;SN17000;17.05.2018 23:00;0;13,4;0;5,6
Strømtangen Fyr;SN17000;18.05.2018 00:00;0;12,8;0;5,5
Strømtangen Fyr;SN17000;18.05.2018 01:00;0;11,9;0;6,2
Strømtangen Fyr;SN17000;18.05.2018 02:00;0;11,4;0;6,7
Strømtangen Fyr;SN17000;18.05.2018 03:00;0;10,9;0;6,9
Strømtangen Fyr;SN17000;18.05.2018 04:00;0;9,6;0;6,9
Strømtangen Fyr;SN17000;18.05.2018 05:00;0;10;0;7
Strømtangen Fyr;SN17000;18.05.2018 06:00;0;10,8;0;8,5
Strømtangen Fyr;SN17000;18.05.2018 07:00;0;11,5;0;8,6
Strømtangen Fyr;SN17000;18.05.2018 08:00;0;12,6;0;8,1
Strømtangen Fyr;SN17000;18.05.2018 09:00;0;13,9;0;7,1
Strømtangen Fyr;SN17000;18.05.2018 10:00;0;15,1;0;4,9
Strømtangen Fyr;SN17000;18.05.2018 11:00;0;13,9;0;4,5
Strømtangen Fyr;SN17000;18.05.2018 12:00;0;14,2;0;6
Strømtangen Fyr;SN17000;18.05.2018 13:00;0;15,1;0;6,5
